%time,field.left,field.right
1418801863634872582,257.901489258,38.0149345398
1418801863734216248,258.042785645,38.1312904358
1418801863834149002,258.175750732,38.2642669678
1418801863934126518,258.300415039,38.3723106384
1418801864034221035,258.416778564,38.4720420837
1418801864134223697,258.549743652,38.5800857544
1418801864234020663,258.682739258,38.6964416504
1418801864334260415,258.832336426,38.8211097717
1418801864434018978,258.973602295,38.9457740784
1418801864534448700,259.1065979,39.0704421997
1418801864634304044,259.222961426,39.1784858704
1418801864734184219,259.347625732,39.2782211304
1418801864833918071,259.472290039,39.3779525757
1418801864934015563,259.605255127,39.4859962463
1418801865034197306,259.738250732,39.6106643677
1418801865134032764,259.862915039,39.727016449
1418801865234312223,259.987579346,39.843372345
1418801865334229243,260.112243652,39.959728241
1418801865434124690,260.24520874,40.0677719116
1418801865534229309,260.378204346,40.1758155823
1418801865633899633,260.511169434,40.2838630676
1418801865734227311,260.644134521,40.3919067383
1418801865834077826,260.752197266,40.4750175476
1418801865934186785,260.760498047,40.4999504089
1418801866034913248,260.760498047,40.4999504089
1418801866134236719,260.760498047,40.4999504089
1418801866234348293,260.760498047,40.4999504089
1418801866334488736,260.82699585,40.5498161316
1418801866434205311,260.943359375,40.6495475769
1418801866533918595,261.084625244,40.7575950623
1418801866634196952,261.225921631,40.8739471436
1418801866734232384,261.358886719,40.9819946289
1418801866835364350,261.475250244,41.0900382996
1418801866934240440,261.599914551,41.1980819702
1418801867034225456,261.724578857,41.3061256409
1418801867134317220,261.865875244,41.4307937622
1418801867234240135,262.007171631,41.5471458435
1418801867334303674,262.140136719,41.6635017395
1418801867434216630,262.273132324,41.7798576355
1418801867534412880,262.397796631,41.8879013062
1418801867634393337,262.5390625,42.0208778381
1418801867734229031,262.696990967,42.1455459595
1418801867834358715,262.846588135,42.2868347168
1418801867933731246,262.979553223,42.3948783875
1418801868034258007,263.112548828,42.4946136475
1418801868134256406,263.245513916,42.6026573181
1418801868234000796,263.378509521,42.7190093994
1418801868333887006,263.519775391,42.8353652954
1418801868434428092,263.644439697,42.9517211914
1418801868534298143,263.760803223,43.0597648621
1418801868634189654,263.868835449,43.1595001221
1418801868733889167,263.976898193,43.250919342
1418801868834198015,264.093261719,43.3589668274
1418801868934300917,264.201293945,43.467010498
1418801869033894583,264.325958252,43.5916748047
1418801869133905308,264.45892334,43.7246551514
1418801869233942420,264.591918945,43.849319458
1418801869334334218,264.724884033,43.9490509033
1418801869434246246,264.841247559,44.0570983887
1418801869534623900,264.899414062,44.1900749207
1418801869634167215,265.040710449,44.331363678
1418801869733668310,265.206939697,44.4560279846
1418801869834327335,265.339904785,44.5723838806
1418801869933889616,265.456268311,44.6887397766
1418801870033676941,265.589233398,44.7884712219
1418801870133907687,265.713897705,44.8965187073
1418801870233946902,265.838592529,44.9962501526
1418801870335458651,265.971557617,45.1126060486
1418801870434398426,266.096221924,45.2206497192
1418801870533645405,266.212585449,45.3286933899
1418801870634734636,266.337249756,45.4284286499
1418801870734279419,266.461914062,45.5281600952
1418801870835438704,266.586578369,45.6278915405
1418801870933753757,266.694610596,45.7193145752
1418801871033690735,266.777740479,45.7941169739
1418801871134075281,266.910705566,45.9104690552
1418801871234084842,267.043701172,46.0351371765
1418801871334339732,267.17666626,46.1598014832
1418801871434390305,267.309631348,46.2761573792
1418801871533983239,267.450927734,46.3842010498
1418801871634315654,267.583892822,46.4922485352
