%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1418801875473487838,0.0,0.0,0.0,0.0,0.0,1.0
1418801875523150833,0.0,0.0,0.0,0.0,0.0,1.0
1418801875573574132,0.0,0.0,0.0,0.0,0.0,1.0
1418801875607956312,0.0,0.0,0.0,0.0,0.0,0.0
1418801875732061357,0.0,0.0,0.0,0.0,0.0,0.0
1418801875973198583,0.0,0.0,0.0,0.0,0.0,1.0
1418801876023233245,0.0,0.0,0.0,0.0,0.0,1.0
1418801876073146094,0.0,0.0,0.0,0.0,0.0,1.0
1418801876123245126,0.0,0.0,0.0,0.0,0.0,1.0
1418801876173292703,0.0,0.0,0.0,0.0,0.0,1.0
1418801876223215373,0.0,0.0,0.0,0.0,0.0,1.0
1418801876274559817,0.0,0.0,0.0,0.0,0.0,1.0
1418801876323247367,0.0,0.0,0.0,0.0,0.0,1.0
1418801876373205719,0.0,0.0,0.0,0.0,0.0,1.0
1418801876423352241,0.0,0.0,0.0,0.0,0.0,1.0
1418801876473097049,0.0,0.0,0.0,0.0,0.0,1.0
1418801876533222593,0.0,0.0,0.0,0.0,0.0,1.0
1418801876572791316,0.0,0.0,0.0,0.0,0.0,1.0
1418801876623050846,0.0,0.0,0.0,0.0,0.0,1.0
1418801876673160684,0.0,0.0,0.0,0.0,0.0,1.0
1418801876723067651,0.0,0.0,0.0,0.0,0.0,1.0
1418801876772901075,0.0,0.0,0.0,0.0,0.0,1.0
1418801876823090765,0.0,0.0,0.0,0.0,0.0,1.0
1418801876872774783,0.0,0.0,0.0,0.0,0.0,1.0
1418801876923090645,0.0,0.0,0.0,0.0,0.0,1.0
1418801876973275018,0.0,0.0,0.0,0.0,0.0,1.0
1418801877023142501,0.0,0.0,0.0,0.0,0.0,1.0
1418801877072846877,0.0,0.0,0.0,0.0,0.0,1.0
1418801877122919946,0.0,0.0,0.0,0.0,0.0,1.0
1418801877172833422,0.0,0.0,0.0,0.0,0.0,1.0
1418801877222965498,0.0,0.0,0.0,0.0,0.0,1.0
1418801877273112583,0.0,0.0,0.0,0.0,0.0,1.0
1418801877322935931,0.0,0.0,0.0,0.0,0.0,1.0
1418801877373296308,0.0,0.0,0.0,0.0,0.0,1.0
1418801877423080043,0.0,0.0,0.0,0.0,0.0,1.0
1418801877472810155,0.0,0.0,0.0,0.0,0.0,1.0
1418801877522962613,0.0,0.0,0.0,0.0,0.0,1.0
1418801877572763079,0.0,0.0,0.0,0.0,0.0,1.0
1418801877623485228,0.0,0.0,0.0,0.0,0.0,1.0
1418801877672780833,0.0,0.0,0.0,0.0,0.0,1.0
1418801877722817539,0.0,0.0,0.0,0.0,0.0,1.0
1418801877772799802,0.0,0.0,0.0,0.0,0.0,1.0
1418801877822829796,0.0,0.0,0.0,0.0,0.0,1.0
1418801877872709676,0.0,0.0,0.0,0.0,0.0,1.0
1418801877922963955,0.0,0.0,0.0,0.0,0.0,1.0
1418801877972756549,0.0,0.0,0.0,0.0,0.0,1.0
1418801878023023946,0.0,0.0,0.0,0.0,0.0,1.0
1418801878072783580,0.0,0.0,0.0,0.0,0.0,1.0
1418801878122879311,0.0,0.0,0.0,0.0,0.0,1.0
1418801878172710697,0.0,0.0,0.0,0.0,0.0,1.0
1418801878222788139,0.0,0.0,0.0,0.0,0.0,1.0
1418801878272710474,0.0,0.0,0.0,0.0,0.0,1.0
1418801878322726465,0.0,0.0,0.0,0.0,0.0,1.0
1418801878372727665,0.0,0.0,0.0,0.0,0.0,1.0
1418801878425005812,0.0,0.0,0.0,0.0,0.0,1.0
1418801878472715797,0.0,0.0,0.0,0.0,0.0,1.0
1418801878523047696,0.0,0.0,0.0,0.0,0.0,1.0
1418801878572646724,0.0,0.0,0.0,0.0,0.0,1.0
1418801878624930327,0.0,0.0,0.0,0.0,0.0,1.0
1418801878672599093,0.0,0.0,0.0,0.0,0.0,1.0
1418801878722676474,0.0,0.0,0.0,0.0,0.0,1.0
1418801878772610853,0.0,0.0,0.0,0.0,0.0,1.0
1418801878822896711,0.0,0.0,0.0,0.0,0.0,1.0
1418801878872680996,0.0,0.0,0.0,0.0,0.0,1.0
1418801878922836909,0.0,0.0,0.0,0.0,0.0,1.0
1418801878972666844,0.0,0.0,0.0,0.0,0.0,1.0
1418801879023064078,0.0,0.0,0.0,0.0,0.0,1.0
1418801879072552985,0.0,0.0,0.0,0.0,0.0,1.0
1418801879122791189,0.0,0.0,0.0,0.0,0.0,1.0
1418801879172606918,0.0,0.0,0.0,0.0,0.0,1.0
1418801879222782078,0.0,0.0,0.0,0.0,0.0,1.0
1418801879274008465,0.0,0.0,0.0,0.0,0.0,1.0
1418801879322803435,0.0,0.0,0.0,0.0,0.0,1.0
1418801879372618179,0.0,0.0,0.0,0.0,0.0,1.0
1418801879422726786,0.0,0.0,0.0,0.0,0.0,1.0
1418801879472820585,0.0,0.0,0.0,0.0,0.0,1.0
1418801879522534699,0.0,0.0,0.0,0.0,0.0,1.0
1418801879572444545,0.0,0.0,0.0,0.0,0.0,1.0
1418801879627960766,0.0,0.0,0.0,0.0,0.0,1.0
1418801879672510468,0.0,0.0,0.0,0.0,0.0,1.0
1418801879722682770,0.0,0.0,0.0,0.0,0.0,1.0
1418801879773450917,0.0,0.0,0.0,0.0,0.0,1.0
1418801879822905514,0.0,0.0,0.0,0.0,0.0,1.0
1418801879872555231,0.0,0.0,0.0,0.0,0.0,1.0
1418801879924532051,0.0,0.0,0.0,0.0,0.0,1.0
1418801879972466594,0.0,0.0,0.0,0.0,0.0,1.0
1418801880022478754,0.0,0.0,0.0,0.0,0.0,1.0
1418801880072490587,0.0,0.0,0.0,0.0,0.0,1.0
1418801880122389452,0.0,0.0,0.0,0.0,0.0,1.0
1418801880172487864,0.0,0.0,0.0,0.0,0.0,1.0
1418801880222446492,0.0,0.0,0.0,0.0,0.0,1.0
1418801880272451672,0.0,0.0,0.0,0.0,0.0,1.0
1418801880322435293,0.0,0.0,0.0,0.0,0.0,1.0
1418801880375229949,0.0,0.0,0.0,0.0,0.0,1.0
1418801880423417311,0.0,0.0,0.0,0.0,0.0,1.0
1418801880473039083,0.0,0.0,0.0,0.0,0.0,0.766758089923
1418801880522340929,0.0,0.0,0.0,0.0,0.0,0.766758089923
1418801880572316260,0.0,0.0,0.0,0.0,0.0,0.4
1418801880622192132,0.0,0.0,0.0,0.0,0.0,0.4
1418801880674069561,0.0,0.0,0.0,0.0,0.0,1.0
1418801880724024338,0.0,0.0,0.0,0.0,0.0,1.0
1418801880774066299,0.0,0.0,0.0,0.0,0.0,1.0
1418801880829821413,0.0,0.0,0.0,0.0,0.0,1.0
1418801880873874049,0.0,0.0,0.0,0.0,0.0,1.0
1418801880924180523,0.0,0.0,0.0,0.0,0.0,1.0
1418801880973866349,0.0,0.0,0.0,0.0,0.0,1.0
1418801881025187776,0.0,0.0,0.0,0.0,0.0,1.0
1418801881073989702,0.0,0.0,0.0,0.0,0.0,1.0
1418801881124151346,0.0,0.0,0.0,0.0,0.0,1.0
1418801881174053090,0.0,0.0,0.0,0.0,0.0,1.0
1418801881223939747,0.0,0.0,0.0,0.0,0.0,1.0
1418801881274622447,0.0,0.0,0.0,0.0,0.0,1.0
1418801881323884215,0.0,0.0,0.0,0.0,0.0,1.0
1418801881374090857,0.0,0.0,0.0,0.0,0.0,1.0
1418801881423879148,0.0,0.0,0.0,0.0,0.0,1.0
1418801881474042228,0.0,0.0,0.0,0.0,0.0,1.0
1418801881523984288,0.0,0.0,0.0,0.0,0.0,1.0
1418801881574124251,0.0,0.0,0.0,0.0,0.0,1.0
1418801881623833791,0.0,0.0,0.0,0.0,0.0,1.0
1418801881673719077,0.0,0.0,0.0,0.0,0.0,1.0
1418801881723891026,0.0,0.0,0.0,0.0,0.0,1.0
1418801881773860611,0.0,0.0,0.0,0.0,0.0,1.0
1418801881823876146,0.0,0.0,0.0,0.0,0.0,1.0
1418801881873871180,0.0,0.0,0.0,0.0,0.0,1.0
1418801881923985106,0.0,0.0,0.0,0.0,0.0,1.0
1418801881973772981,0.0,0.0,0.0,0.0,0.0,1.0
1418801882023863834,0.0,0.0,0.0,0.0,0.0,1.0
1418801882073683592,0.0,0.0,0.0,0.0,0.0,1.0
1418801882124179634,0.0,0.0,0.0,0.0,0.0,1.0
1418801882173790045,0.0,0.0,0.0,0.0,0.0,1.0
1418801882223770967,0.0,0.0,0.0,0.0,0.0,1.0
1418801882273673924,0.0,0.0,0.0,0.0,0.0,1.0
1418801882323734982,0.0,0.0,0.0,0.0,0.0,1.0
1418801882373683022,0.0,0.0,0.0,0.0,0.0,1.0
1418801882424206180,0.0,0.0,0.0,0.0,0.0,1.0
1418801882473520478,0.0,0.0,0.0,0.0,0.0,1.0
1418801882523741015,0.0,0.0,0.0,0.0,0.0,1.0
1418801882573529087,0.0,0.0,0.0,0.0,0.0,1.0
1418801882623488837,0.0,0.0,0.0,0.0,0.0,1.0
1418801882673665898,0.0,0.0,0.0,0.0,0.0,1.0
1418801882725856894,0.0,0.0,0.0,0.0,0.0,1.0
1418801882773657660,0.0,0.0,0.0,0.0,0.0,1.0
1418801882823695135,0.0,0.0,0.0,0.0,0.0,1.0
1418801882873619653,0.0,0.0,0.0,0.0,0.0,1.0
1418801882923500808,0.0,0.0,0.0,0.0,0.0,1.0
1418801882973524052,0.0,0.0,0.0,0.0,0.0,1.0
1418801883023452852,0.0,0.0,0.0,0.0,0.0,1.0
1418801883073487969,0.0,0.0,0.0,0.0,0.0,1.0
1418801883123499841,0.0,0.0,0.0,0.0,0.0,1.0
1418801883173575602,0.0,0.0,0.0,0.0,0.0,1.0
1418801883223578859,0.0,0.0,0.0,0.0,0.0,1.0
1418801883273517924,0.0,0.0,0.0,0.0,0.0,1.0
1418801883323548939,0.0,0.0,0.0,0.0,0.0,1.0
1418801883373586894,0.0,0.0,0.0,0.0,0.0,1.0
1418801883423497578,0.0,0.0,0.0,0.0,0.0,1.0
1418801883473517892,0.0,0.0,0.0,0.0,0.0,1.0
1418801883523541871,0.0,0.0,0.0,0.0,0.0,1.0
1418801883573553888,0.0,0.0,0.0,0.0,0.0,1.0
1418801883623561189,0.0,0.0,0.0,0.0,0.0,1.0
1418801883673497764,0.0,0.0,0.0,0.0,0.0,1.0
1418801883723462470,0.0,0.0,0.0,0.0,0.0,1.0
1418801883774364580,0.0,0.0,0.0,0.0,0.0,1.0
1418801883823263632,0.0,0.0,0.0,0.0,0.0,1.0
1418801883873633479,0.0,0.0,0.0,0.0,0.0,1.0
1418801883923288463,0.0,0.0,0.0,0.0,0.0,1.0
1418801883973728952,0.0,0.0,0.0,0.0,0.0,1.0
1418801884023285385,0.0,0.0,0.0,0.0,0.0,1.0
1418801884073518985,0.0,0.0,0.0,0.0,0.0,1.0
1418801884123242636,0.0,0.0,0.0,0.0,0.0,1.0
1418801884173635089,0.0,0.0,0.0,0.0,0.0,1.0
1418801884227551658,0.0,0.0,0.0,0.0,0.0,1.0
1418801884273400324,0.0,0.0,0.0,0.0,0.0,1.0
1418801884323647950,0.0,0.0,0.0,0.0,0.0,1.0
1418801884373323301,0.0,0.0,0.0,0.0,0.0,1.0
1418801884423389213,0.0,0.0,0.0,0.0,0.0,1.0
1418801884473345312,0.0,0.0,0.0,0.0,0.0,1.0
1418801884523435933,0.0,0.0,0.0,0.0,0.0,1.0
1418801884573346876,0.0,0.0,0.0,0.0,0.0,1.0
1418801884626127779,0.0,0.0,0.0,0.0,0.0,1.0
1418801884682162850,0.0,0.0,0.0,0.0,0.0,1.0
1418801884723249271,0.0,0.0,0.0,0.0,0.0,1.0
1418801884773770894,0.0,0.0,0.0,0.0,0.0,1.0
1418801884798368519,0.0,0.0,0.0,0.0,0.0,0.0
1418801885023721665,0.0,0.0,0.0,0.0,0.0,0.0
1418801886941544505,0.125,0.0,0.0,0.0,0.0,1.0
1418801887188083870,0.125,0.0,0.0,0.0,0.0,1.0
1418801887442178261,0.320654928684,0.0,0.0,0.0,0.0,1.0
1418801887694816463,0.327652156353,0.0,0.0,0.0,0.0,1.0
1418801887943216142,0.40000000596,0.0,0.0,0.0,0.0,1.0
1418801888189311944,0.40000000596,0.0,0.0,0.0,0.0,1.0
1418801888442767174,0.230528131127,0.0,0.0,0.0,0.0,0.683792948723
1418801888693396746,0.223245888948,0.0,0.0,0.0,0.0,0.578329443932
1418801888941732808,0.20000000298,0.0,0.0,0.0,0.0,0.532717049122
1418801889193643799,0.20000000298,0.0,0.0,0.0,0.0,0.50640720129
1418801889444312933,0.20000000298,0.0,0.0,0.0,0.0,0.599882006645
1418801889692291413,0.20000000298,0.0,0.0,0.0,0.0,0.506379067898
1418801889941153460,0.20000000298,0.0,0.0,0.0,0.0,0.50643414259
1418801890191564201,0.20000000298,0.0,0.0,0.0,0.0,0.797284126282
1418801890441951200,0.20000000298,0.0,0.0,0.0,0.0,0.699800729752
1418801890687838471,0.20000000298,0.0,0.0,0.0,0.0,0.27295333147
1418801890944201414,0.20000000298,0.0,0.0,0.0,0.0,0.318144798279
1418801891127602275,0.0,0.0,0.0,0.0,0.0,0.0
1418801891377163052,0.0,0.0,0.0,0.0,0.0,0.0
1418801891627190918,0.0,0.0,0.0,0.0,0.0,0.0
1418801896507240260,0.25,0.0,0.0,0.0,0.0,-0.0526315793395
1418801896756308456,0.38421267271,0.0,0.0,0.0,0.0,-0.157894730568
1418801897006800867,0.40000000596,0.0,0.0,0.0,0.0,-0.157894730568
1418801897253889960,0.40000000596,0.0,0.0,0.0,0.0,-0.157894730568
1418801897500604167,0.40000000596,0.0,0.0,0.0,0.0,-0.0526315793395
1418801897755069933,0.40000000596,0.0,0.0,0.0,0.0,-0.0526315793395
1418801898000730780,0.40000000596,0.0,0.0,0.0,0.0,-0.0526315793395
1418801898258166599,0.234042420983,0.0,0.0,0.0,0.0,0.0526315793395
1418801898505398608,0.223475754261,0.0,0.0,0.0,0.0,0.0
1418801898754817131,0.202154695988,0.0,0.0,0.0,0.0,0.157894730568
1418801899004301882,0.20000000298,0.0,0.0,0.0,0.0,0.0
1418801899254383296,0.20000000298,0.0,0.0,0.0,0.0,0.0
1418801899504565458,0.20000000298,0.0,0.0,0.0,0.0,0.0526315793395
1418801899758319938,0.20000000298,0.0,0.0,0.0,0.0,0.0
1418801900009059869,0.20000000298,0.0,0.0,0.0,0.0,0.157894730568
1418801900258627603,0.20000000298,0.0,0.0,0.0,0.0,0.157894730568
1418801900503442301,0.20000000298,0.0,0.0,0.0,0.0,0.0526315793395
1418801900755441999,0.20000000298,0.0,0.0,0.0,0.0,0.263157904148
1418801901008027571,0.20000000298,0.0,0.0,0.0,0.0,0.0
1418801901190624987,0.0,0.0,0.0,0.0,0.0,0.0
1418801901440462575,0.0,0.0,0.0,0.0,0.0,0.0
1418801921901686435,0.0,0.0,0.0,0.0,0.0,-1.0
1418801922149942741,0.0,0.0,0.0,0.0,0.0,-1.0
1418801922399073321,0.0,0.0,0.0,0.0,0.0,-1.0
1418801922652448263,0.0,0.0,0.0,0.0,0.0,-1.0
1418801922895884095,0.0,0.0,0.0,0.0,0.0,-1.0
1418801923147083892,0.0,0.0,0.0,0.0,0.0,-1.0
1418801923407126168,0.0,0.0,0.0,0.0,0.0,-1.0
1418801923662835060,0.130300030112,0.0,0.0,0.0,0.0,-1.0
1418801923898972218,0.253530979156,0.0,0.0,0.0,0.0,-1.0
1418801924149887944,0.377180486917,0.0,0.0,0.0,0.0,-1.0
1418801924398414160,0.40000000596,0.0,0.0,0.0,0.0,-1.0
1418801924652127278,0.40000000596,0.0,0.0,0.0,0.0,-0.84974950552
1418801924899292421,0.40000000596,0.0,0.0,0.0,0.0,-0.68361479044
1418801925151862254,0.40000000596,0.0,0.0,0.0,0.0,-0.584824204445
1418801925401258720,0.40000000596,0.0,0.0,0.0,0.0,-0.647090017796
1418801925657183469,0.40000000596,0.0,0.0,0.0,0.0,-0.539536416531
1418801925905036179,0.40000000596,0.0,0.0,0.0,0.0,-0.454853117466
1418801926153564133,0.40000000596,0.0,0.0,0.0,0.0,-0.526060283184
1418801926400336190,0.230306133628,0.0,0.0,0.0,0.0,-0.415443450212
1418801926652247094,0.22310872376,0.0,0.0,0.0,0.0,-0.415326178074
1418801926894173272,0.20000000298,0.0,0.0,0.0,0.0,-0.336401492357
1418801927153316008,0.20000000298,0.0,0.0,0.0,0.0,-0.111390165985
1418801927402223529,0.20000000298,0.0,0.0,0.0,0.0,-0.263157904148
1418801927649478046,0.20000000298,0.0,0.0,0.0,0.0,-0.0526315793395
1418801927900956265,0.20000000298,0.0,0.0,0.0,0.0,0.0
1418801928172291956,0.20000000298,0.0,0.0,0.0,0.0,-0.0526315793395
1418801928404897998,0.20000000298,0.0,0.0,0.0,0.0,0.0526315793395
1418801928647861502,0.20000000298,0.0,0.0,0.0,0.0,0.0
1418801928835793549,0.0,0.0,0.0,0.0,0.0,0.0
1418801929084758095,0.0,0.0,0.0,0.0,0.0,0.0
1418801929335852846,0.0,0.0,0.0,0.0,0.0,0.0
1418801932308439994,0.0,0.0,0.0,0.0,0.0,-1.0
1418801932562027439,0.0,0.0,0.0,0.0,0.0,-1.0
1418801932816229112,0.0,0.0,0.0,0.0,0.0,-1.0
1418801933072168828,0.0,0.0,0.0,0.0,0.0,-1.0
1418801933316356851,0.0,0.0,0.0,0.0,0.0,-1.0
1418801933562118528,0.0,0.0,0.0,0.0,0.0,-1.0
1418801933816625731,0.0,0.0,0.0,0.0,0.0,-1.0
1418801934062464440,0.130296066403,0.0,0.0,0.0,0.0,-1.0
1418801934307454729,0.274648725986,0.0,0.0,0.0,0.0,-1.0
1418801934560650915,0.384252905846,0.0,0.0,0.0,0.0,-1.0
1418801934814058475,0.40000000596,0.0,0.0,0.0,0.0,-0.924839913845
1418801935066483091,0.40000000596,0.0,0.0,0.0,0.0,-0.841939210892
1418801935315592509,0.40000000596,0.0,0.0,0.0,0.0,-0.662832677364
1418801935564313659,0.40000000596,0.0,0.0,0.0,0.0,-0.662822008133
1418801935811967244,0.40000000596,0.0,0.0,0.0,0.0,-0.636610925198
1418801936062649518,0.230453938246,0.0,0.0,0.0,0.0,-0.641843378544
1418801936313280708,0.223420858383,0.0,0.0,0.0,0.0,-0.641869068146
1418801936562037853,0.20000000298,0.0,0.0,0.0,0.0,-0.585230708122
1418801936812131700,0.20000000298,0.0,0.0,0.0,0.0,-0.539266943932
1418801937068459343,0.20000000298,0.0,0.0,0.0,0.0,-0.35469481349
1418801937314218772,0.20000000298,0.0,0.0,0.0,0.0,-0.519468426704
1418801937562884214,0.20000000298,0.0,0.0,0.0,0.0,-0.299666583538
1418801937811319098,0.20000000298,0.0,0.0,0.0,0.0,-0.391917765141
1418801938003125895,0.0,0.0,0.0,0.0,0.0,0.0
1418801938247513014,0.0,0.0,0.0,0.0,0.0,0.0
1418801938497600065,0.0,0.0,0.0,0.0,0.0,0.0
1418801951680119963,0.0,0.0,0.0,0.0,0.0,0.0
1418801951922601642,0.0,0.0,0.0,0.0,0.0,0.0
1418801952157766906,0.0,0.0,0.0,0.0,0.0,1.0
1418801952207530203,0.0,0.0,0.0,0.0,0.0,1.0
1418801952257520300,0.0,0.0,0.0,0.0,0.0,1.0
1418801952307475225,0.0,0.0,0.0,0.0,0.0,1.0
1418801952358032562,0.0,0.0,0.0,0.0,0.0,1.0
1418801952407523621,0.0,0.0,0.0,0.0,0.0,1.0
1418801952460591396,0.0,0.0,0.0,0.0,0.0,1.0
1418801952509196576,0.0,0.0,0.0,0.0,0.0,1.0
1418801952558489088,0.0,0.0,0.0,0.0,0.0,1.0
1418801952610641761,0.0,0.0,0.0,0.0,0.0,1.0
1418801952657384117,0.0,0.0,0.0,0.0,0.0,1.0
1418801952707404543,0.0,0.0,0.0,0.0,0.0,1.0
1418801952757399019,0.0,0.0,0.0,0.0,0.0,1.0
1418801952808213387,0.0,0.0,0.0,0.0,0.0,1.0
1418801952857359755,0.0,0.0,0.0,0.0,0.0,1.0
1418801952907431705,0.0,0.0,0.0,0.0,0.0,1.0
1418801952957308614,0.0,0.0,0.0,0.0,0.0,1.0
1418801953009427703,0.0,0.0,0.0,0.0,0.0,1.0
1418801953057235132,0.0,0.0,0.0,0.0,0.0,1.0
1418801953107323117,0.0,0.0,0.0,0.0,0.0,1.0
1418801953157204405,0.0,0.0,0.0,0.0,0.0,1.0
1418801953208306413,0.0,0.0,0.0,0.0,0.0,1.0
1418801953257169327,0.0,0.0,0.0,0.0,0.0,1.0
1418801953307186020,0.0,0.0,0.0,0.0,0.0,1.0
1418801953361876929,0.0,0.0,0.0,0.0,0.0,1.0
1418801953407417059,0.0,0.0,0.0,0.0,0.0,1.0
1418801953457198789,0.0,0.0,0.0,0.0,0.0,1.0
1418801953507182080,0.0,0.0,0.0,0.0,0.0,1.0
1418801953557123941,0.0,0.0,0.0,0.0,0.0,1.0
1418801953611033236,0.0,0.0,0.0,0.0,0.0,1.0
1418801953657060138,0.0,0.0,0.0,0.0,0.0,1.0
1418801953707161330,0.0,0.0,0.0,0.0,0.0,1.0
1418801953757137992,0.0,0.0,0.0,0.0,0.0,1.0
1418801953807282414,0.0,0.0,0.0,0.0,0.0,1.0
1418801953857155385,0.0,0.0,0.0,0.0,0.0,1.0
1418801953907141416,0.0,0.0,0.0,0.0,0.0,1.0
1418801953957101291,0.0,0.0,0.0,0.0,0.0,1.0
1418801954008240616,0.0,0.0,0.0,0.0,0.0,1.0
1418801954057183248,0.0,0.0,0.0,0.0,0.0,1.0
1418801954107001797,0.0,0.0,0.0,0.0,0.0,1.0
1418801954157051137,0.0,0.0,0.0,0.0,0.0,1.0
1418801954207043399,0.0,0.0,0.0,0.0,0.0,1.0
1418801954257040872,0.0,0.0,0.0,0.0,0.0,1.0
1418801954307051253,0.0,0.0,0.0,0.0,0.0,1.0
1418801954357102421,0.0,0.0,0.0,0.0,0.0,1.0
1418801954407148821,0.0,0.0,0.0,0.0,0.0,1.0
1418801954457030685,0.0,0.0,0.0,0.0,0.0,1.0
1418801954508876092,0.0,0.0,0.0,0.0,0.0,1.0
1418801954557105057,0.0,0.0,0.0,0.0,0.0,1.0
1418801954610867152,0.0,0.0,0.0,0.0,0.0,1.0
1418801954657277461,0.0,0.0,0.0,0.0,0.0,1.0
1418801954707023311,0.0,0.0,0.0,0.0,0.0,1.0
1418801954757022956,0.0,0.0,0.0,0.0,0.0,1.0
1418801954806987313,0.0,0.0,0.0,0.0,0.0,1.0
1418801954856918813,0.0,0.0,0.0,0.0,0.0,1.0
1418801954906865546,0.0,0.0,0.0,0.0,0.0,1.0
1418801954956936222,0.0,0.0,0.0,0.0,0.0,1.0
1418801955007003287,0.0,0.0,0.0,0.0,0.0,1.0
1418801955057002383,0.0,0.0,0.0,0.0,0.0,1.0
1418801955107010306,0.0,0.0,0.0,0.0,0.0,1.0
1418801955156892726,0.0,0.0,0.0,0.0,0.0,1.0
1418801955207109225,0.0,0.0,0.0,0.0,0.0,1.0
1418801955257087162,0.0,0.0,0.0,0.0,0.0,1.0
1418801955306814580,0.0,0.0,0.0,0.0,0.0,1.0
1418801955356849467,0.0,0.0,0.0,0.0,0.0,1.0
1418801955406880817,0.0,0.0,0.0,0.0,0.0,1.0
1418801955456800754,0.0,0.0,0.0,0.0,0.0,1.0
1418801955506878580,0.0,0.0,0.0,0.0,0.0,1.0
1418801955556825703,0.0,0.0,0.0,0.0,0.0,1.0
1418801955607232768,0.0,0.0,0.0,0.0,0.0,1.0
1418801955656784275,0.0,0.0,0.0,0.0,0.0,1.0
1418801955706816381,0.0,0.0,0.0,0.0,0.0,1.0
1418801955756660526,0.0,0.0,0.0,0.0,0.0,1.0
1418801955808949107,0.0,0.0,0.0,0.0,0.0,1.0
1418801955856679625,0.0,0.0,0.0,0.0,0.0,1.0
1418801955906706197,0.0,0.0,0.0,0.0,0.0,1.0
1418801955956774761,0.0,0.0,0.0,0.0,0.0,1.0
1418801956006796531,0.0,0.0,0.0,0.0,0.0,1.0
1418801956056727609,0.0,0.0,0.0,0.0,0.0,1.0
1418801956107424516,0.0,0.0,0.0,0.0,0.0,1.0
1418801956156670045,0.0,0.0,0.0,0.0,0.0,1.0
1418801956211928531,0.0,0.0,0.0,0.0,0.0,1.0
1418801956256594056,0.0,0.0,0.0,0.0,0.0,1.0
1418801956306656020,0.0,0.0,0.0,0.0,0.0,1.0
1418801956356621388,0.0,0.0,0.0,0.0,0.0,0.828789201155
1418801956406771001,0.0,0.0,0.0,0.0,0.0,0.828789201155
1418801956456663380,0.0,0.0,0.0,0.0,0.0,0.545921386744
1418801956506730004,0.0,0.0,0.0,0.0,0.0,0.545921386744
1418801956558293695,0.0,0.0,0.0,0.0,0.0,1.0
1418801956620654150,0.0,0.0,0.0,0.0,0.0,1.0
1418801956659217373,0.0,0.0,0.0,0.0,0.0,1.0
1418801956708322619,0.0,0.0,0.0,0.0,0.0,1.0
1418801956758101329,0.0,0.0,0.0,0.0,0.0,1.0
1418801956808529288,0.0,0.0,0.0,0.0,0.0,1.0
1418801956858234905,0.0,0.0,0.0,0.0,0.0,1.0
1418801956908492493,0.0,0.0,0.0,0.0,0.0,1.0
1418801956958196527,0.0,0.0,0.0,0.0,0.0,1.0
1418801957008238264,0.0,0.0,0.0,0.0,0.0,1.0
1418801957068662748,0.0,0.0,0.0,0.0,0.0,1.0
1418801957108235170,0.0,0.0,0.0,0.0,0.0,1.0
1418801957158136587,0.0,0.0,0.0,0.0,0.0,1.0
1418801957210471502,0.0,0.0,0.0,0.0,0.0,1.0
1418801957258179624,0.0,0.0,0.0,0.0,0.0,1.0
1418801957308185300,0.0,0.0,0.0,0.0,0.0,1.0
1418801957358071001,0.0,0.0,0.0,0.0,0.0,1.0
1418801957408178724,0.0,0.0,0.0,0.0,0.0,1.0
1418801957458254203,0.0,0.0,0.0,0.0,0.0,1.0
1418801957512593805,0.0,0.0,0.0,0.0,0.0,1.0
1418801957558349426,0.0,0.0,0.0,0.0,0.0,1.0
1418801957613919483,0.0,0.0,0.0,0.0,0.0,1.0
1418801957658052852,0.0,0.0,0.0,0.0,0.0,1.0
1418801957708207696,0.0,0.0,0.0,0.0,0.0,1.0
1418801957758411577,0.0,0.0,0.0,0.0,0.0,1.0
1418801957808148636,0.0,0.0,0.0,0.0,0.0,1.0
1418801957858456852,0.0,0.0,0.0,0.0,0.0,1.0
1418801957908077266,0.0,0.0,0.0,0.0,0.0,1.0
1418801957958894464,0.0,0.0,0.0,0.0,0.0,1.0
1418801958009522040,0.0,0.0,0.0,0.0,0.0,1.0
1418801958057919086,0.0,0.0,0.0,0.0,0.0,1.0
1418801958107968148,0.0,0.0,0.0,0.0,0.0,1.0
1418801958158057954,0.0,0.0,0.0,0.0,0.0,1.0
1418801958207982077,0.0,0.0,0.0,0.0,0.0,1.0
1418801958258139806,0.0,0.0,0.0,0.0,0.0,1.0
1418801958307940706,0.0,0.0,0.0,0.0,0.0,1.0
1418801958357920469,0.0,0.0,0.0,0.0,0.0,1.0
1418801958413168243,0.0,0.0,0.0,0.0,0.0,1.0
1418801958458757413,0.0,0.0,0.0,0.0,0.0,1.0
1418801958507930222,0.0,0.0,0.0,0.0,0.0,1.0
1418801958558366947,0.0,0.0,0.0,0.0,0.0,1.0
1418801958607916843,0.0,0.0,0.0,0.0,0.0,1.0
1418801958657865134,0.0,0.0,0.0,0.0,0.0,1.0
1418801958708351742,0.0,0.0,0.0,0.0,0.0,1.0
1418801958758073536,0.0,0.0,0.0,0.0,0.0,1.0
1418801958809240323,0.0,0.0,0.0,0.0,0.0,1.0
1418801958858187472,0.0,0.0,0.0,0.0,0.0,1.0
1418801958907924392,0.0,0.0,0.0,0.0,0.0,1.0
1418801958957873905,0.0,0.0,0.0,0.0,0.0,1.0
